id,ACTION
24029,0.981570
24030,0.989350
24031,0.995774
24032,0.988303
24033,0.999825
24034,0.999346
24035,0.997134
24036,0.983904
24037,0.968223
24038,0.994219
24039,0.991196
24040,0.992733
24041,0.997353
24042,0.947814
24043,0.969087
24044,0.994885
24045,0.999196
24046,0.996398
24047,0.955276
24048,0.997911
24049,0.983255
24050,0.978783
24051,0.999880
24052,0.992786
24053,0.992970
24054,0.839136
24055,0.997802
24056,0.992282
24057,0.584302
24058,0.999209
24059,0.877685
24060,0.999747
24061,0.998899
24062,0.932739
24063,0.952110
24064,0.962865
24065,0.990827
24066,0.995332
24067,0.995389
24068,0.972092
24069,0.999243
24070,0.838727
24071,0.956655
24072,0.998871
24073,0.998936
24074,0.987010
24075,0.996240
24076,0.998413
24077,0.999709
24078,0.928137
24079,0.995572
24080,0.998779
24081,0.988503
24082,0.909549
24083,0.991771
24084,0.972647
24085,0.998530
24086,0.899288
24087,0.992288
24088,0.978835
24089,0.997325
24090,0.991334
24091,0.977018
24092,0.957207
24093,0.989452
24094,0.983209
24095,0.997881
24096,0.987635
24097,0.995585
24098,0.993911
24099,0.983531
24100,0.937979
24101,0.952317
24102,0.987073
24103,0.998939
24104,0.992930
24105,0.992415
24106,0.942176
24107,0.988924
24108,0.960579
24109,0.982304
24110,0.877925
24111,0.987049
24112,0.994973
24113,0.999455
24114,0.998208
24115,0.989008
24116,0.977664
24117,0.976258
24118,0.999606
24119,0.983656
24120,0.491099
24121,0.998106
24122,0.995577
24123,0.972913
24124,0.997016
24125,0.997212
24126,0.993549
24127,0.736726
24128,0.975532
24129,0.998669
24130,0.997652
24131,0.996510
24132,0.978576
24133,0.434437
24134,0.998738
24135,0.991069
24136,0.995266
24137,0.989105
24138,0.986431
24139,0.998445
24140,0.957119
24141,0.985338
24142,0.991522
24143,0.996112
24144,0.975493
24145,0.997897
24146,0.994212
24147,0.978277
24148,0.876760
24149,0.944841
24150,0.984409
24151,0.971370
24152,0.997704
24153,0.987734
24154,0.988025
24155,0.983973
24156,0.973282
24157,0.922587
24158,0.998418
24159,0.945144
24160,0.993475
24161,0.980768
24162,0.959044
24163,0.990067
24164,0.984877
24165,0.995430
24166,0.994218
24167,0.863822
24168,0.994745
24169,0.894199
24170,0.995502
24171,0.988816
24172,0.992533
24173,0.997588
24174,0.994412
24175,0.999928
24176,0.971349
24177,0.975440
24178,0.990660
24179,0.997084
24180,0.998718
24181,0.996828
24182,0.987986
24183,0.988964
24184,0.985253
24185,0.993953
24186,0.908274
24187,0.990694
24188,0.992789
24189,0.986850
24190,0.987245
24191,0.996463
24192,0.994337
24193,0.997611
24194,0.982630
24195,0.992141
24196,0.995039
24197,0.831633
24198,0.982428
24199,0.991789
24200,0.995301
24201,0.945577
24202,0.892907
24203,0.990602
24204,0.942503
24205,0.999429
24206,0.984994
24207,0.989781
24208,0.990751
24209,0.999338
24210,0.997807
24211,0.984522
24212,0.988479
24213,0.951465
24214,0.998602
24215,0.990669
24216,0.994710
24217,0.246328
24218,0.978108
24219,0.992126
24220,0.986609
24221,0.981787
24222,0.984851
24223,0.964011
24224,0.948072
24225,0.996256
24226,0.998717
24227,0.982224
24228,0.356413
24229,0.920304
24230,0.993776
24231,0.343654
24232,0.961187
24233,0.996503
24234,0.989891
24235,0.895345
24236,0.803281
24237,0.999293
24238,0.978684
24239,0.750163
24240,0.950255
24241,0.998466
24242,0.991824
24243,0.998690
24244,0.994893
24245,0.994208
24246,0.974609
24247,0.990320
24248,0.983876
24249,0.984368
24250,0.994950
24251,0.996202
24252,0.998973
24253,0.823925
24254,0.997816
24255,0.967093
24256,0.990215
24257,0.997369
24258,0.991440
24259,0.998870
24260,0.969110
24261,0.995261
24262,0.979374
24263,0.998935
24264,0.987773
24265,0.960559
24266,0.994727
24267,0.996566
24268,0.944371
24269,0.962567
24270,0.887289
24271,0.967157
24272,0.981777
24273,0.991640
24274,0.965916
24275,0.995132
24276,0.919310
24277,0.990219
24278,0.854455
24279,0.997241
24280,0.993093
24281,0.995741
24282,0.982866
24283,0.796147
24284,0.998388
24285,0.760424
24286,0.998823
24287,0.975567
24288,0.997497
24289,0.947993
24290,0.997807
24291,0.994394
24292,0.998928
24293,0.992909
24294,0.995539
24295,0.993277
24296,0.984517
24297,0.999721
24298,0.995145
24299,0.990246
24300,0.989589
24301,0.983649
24302,0.997522
24303,0.999482
24304,0.980286
24305,0.981566
24306,0.995239
24307,0.995236
24308,0.994412
24309,0.981715
24310,0.963620
24311,0.990153
24312,0.517259
24313,0.972281
24314,0.516669
24315,0.992253
24316,0.966287
24317,0.972486
24318,0.996713
24319,0.953550
24320,0.970783
24321,0.999169
24322,0.763429
24323,0.981491
24324,0.939191
24325,0.941429
24326,0.954659
24327,0.753358
24328,0.999246
24329,0.968310
24330,0.986208
24331,0.932000
24332,0.768755
24333,0.993242
24334,0.976678
24335,0.925738
24336,0.998402
24337,0.995206
24338,0.993982
24339,0.986773
24340,0.909401
24341,0.996105
24342,0.999377
24343,0.722615
24344,0.992242
24345,0.995928
24346,0.998201
24347,0.964506
24348,0.997056
24349,0.988545
24350,0.991343
24351,0.993992
24352,0.997910
24353,0.998560
24354,0.919449
24355,0.995249
24356,0.922706
24357,0.999446
24358,0.986305
24359,0.991301
24360,0.993931
24361,0.971090
24362,0.987881
24363,0.999826
24364,0.989999
24365,0.629156
24366,0.925810
24367,0.996309
24368,0.996317
24369,0.961554
24370,0.964549
24371,0.933921
24372,0.993638
24373,0.928684
24374,0.996559
24375,0.998265
24376,0.975085
24377,0.904149
24378,0.992679
24379,0.603467
24380,0.930373
24381,0.872595
24382,0.994513
24383,0.993533
24384,0.987495
24385,0.983975
24386,0.961799
24387,0.970475
24388,0.928876
24389,0.988579
24390,0.421797
24391,0.994249
24392,0.993989
24393,0.998226
24394,0.989141
24395,0.897221
24396,0.996695
24397,0.993777
24398,0.977574
24399,0.990173
24400,0.995079
24401,0.990162
24402,0.961969
24403,0.965475
24404,0.983737
24405,0.894015
24406,0.999131
24407,0.997150
24408,0.981648
24409,0.999242
24410,0.996624
24411,0.464177
24412,0.999426
24413,0.996761
24414,0.918132
24415,0.992799
24416,0.992360
24417,0.996287
24418,0.997905
24419,0.960356
24420,0.992458
24421,0.986658
24422,0.995825
24423,0.997223
24424,0.997086
24425,0.982118
24426,0.996684
24427,0.999085
24428,0.998789
24429,0.924705
24430,0.997526
24431,0.991607
24432,0.992260
24433,0.988814
24434,0.997912
24435,0.653597
24436,0.989029
24437,0.996324
24438,0.979652
24439,0.996862
24440,0.967151
24441,0.965699
24442,0.999421
24443,0.986897
24444,0.995472
24445,0.997825
24446,0.995010
24447,0.999327
24448,0.993854
24449,0.771417
24450,0.992528
24451,0.997319
24452,0.999641
24453,0.947356
24454,0.997524
24455,0.864298
24456,0.993058
24457,0.998976
24458,0.994757
24459,0.996009
24460,0.925442
24461,0.988751
24462,0.965417
24463,0.977583
24464,0.975820
24465,0.977327
24466,0.997919
24467,0.941324
24468,0.990481
24469,0.997140
24470,0.992376
24471,0.990589
24472,0.998228
24473,0.992928
24474,0.991179
24475,0.995264
24476,0.999755
24477,0.997187
24478,0.967796
24479,0.988542
24480,0.987789
24481,0.998738
24482,0.997457
24483,0.990120
24484,0.995434
24485,0.972519
24486,0.984499
24487,0.936146
24488,0.997641
24489,0.991024
24490,0.990674
24491,0.992401
24492,0.692125
24493,0.864416
24494,0.977830
24495,0.895016
24496,0.996566
24497,0.991118
24498,0.911910
24499,0.554440
24500,0.996083
24501,0.997663
24502,0.996425
24503,0.983345
24504,0.999762
24505,0.999424
24506,0.912715
24507,0.992317
24508,0.951387
24509,0.963227
24510,0.994726
24511,0.451629
24512,0.954237
24513,0.988664
24514,0.981630
24515,0.667031
24516,0.993511
24517,0.368628
24518,0.960680
24519,0.985395
24520,0.992492
24521,0.993941
24522,0.993129
24523,0.952906
24524,0.997216
24525,0.818614
24526,0.990429
24527,0.882969
24528,0.999363
24529,0.999796
24530,0.999129
24531,0.998444
24532,0.999569
24533,0.990718
24534,0.150408
24535,0.999904
24536,0.984117
24537,0.997825
24538,0.989532
24539,0.990012
24540,0.928871
24541,0.998891
24542,0.993603
24543,0.998950
24544,0.997902
24545,0.992987
24546,0.875909
24547,0.441100
24548,0.953654
24549,0.706570
24550,0.961417
24551,0.979937
24552,0.994219
24553,0.991770
24554,0.981060
24555,0.943088
24556,0.996914
24557,0.999428
24558,0.791761
24559,0.996512
24560,0.999324
24561,0.994536
24562,0.995217
24563,0.375517
24564,0.569020
24565,0.993987
24566,0.927714
24567,0.335043
24568,0.858341
24569,0.212266
24570,0.995244
24571,0.215798
24572,0.972113
24573,0.998208
24574,0.315139
24575,0.991755
24576,0.988032
24577,0.995849
24578,0.995942
24579,0.998122
24580,0.986547
24581,0.988828
24582,0.986287
24583,0.602652
24584,0.231130
24585,0.972236
24586,0.996914
24587,0.989100
24588,0.994254
24589,0.997387
24590,0.999209
24591,0.997771
24592,0.923757
24593,0.988013
24594,0.158346
24595,0.969992
24596,0.768291
24597,0.956204
24598,0.981162
24599,0.929669
24600,0.966729
24601,0.997238
24602,0.999682
24603,0.996724
24604,0.979590
24605,0.765959
24606,0.937841
24607,0.996696
24608,0.994257
24609,0.981353
24610,0.718227
24611,0.986837
24612,0.391489
24613,0.990770
24614,0.946679
24615,0.932865
24616,0.882319
24617,0.995442
24618,0.943487
24619,0.996183
24620,0.951129
24621,0.686607
24622,0.958589
24623,0.967964
24624,0.991616
24625,0.999268
24626,0.993502
24627,0.980139
24628,0.984295
24629,0.995814
24630,0.887166
24631,0.982618
24632,0.998417
24633,0.951872
24634,0.759718
24635,0.978424
24636,0.987873
24637,0.976545
24638,0.967650
24639,0.951333
24640,0.986302
24641,0.977189
24642,0.996790
24643,0.999318
24644,0.995861
24645,0.983342
24646,0.986020
24647,0.972969
24648,0.994065
24649,0.972680
24650,0.994653
24651,0.995946
24652,0.964792
24653,0.980074
24654,0.250755
24655,0.988932
24656,0.986633
24657,0.826945
24658,0.933151
24659,0.997154
24660,0.969794
24661,0.876471
24662,0.997353
24663,0.999938
24664,0.992852
24665,0.971949
24666,0.988711
24667,0.936351
24668,0.997949
24669,0.975434
24670,0.993363
24671,0.979244
24672,0.998614
24673,0.999154
24674,0.993428
24675,0.993257
24676,0.993726
24677,0.996403
24678,0.847235
24679,0.999011
24680,0.956983
24681,0.919623
24682,0.998258
24683,0.954589
24684,0.992628
24685,0.968191
24686,0.765998
24687,0.544313
24688,0.996365
24689,0.991167
24690,0.993580
24691,0.948014
24692,0.988670
24693,0.983632
24694,0.984410
24695,0.990239
24696,0.908114
24697,0.999725
24698,0.978852
24699,0.995726
24700,0.993344
24701,0.998314
24702,0.979799
24703,0.934352
24704,0.914610
24705,0.996015
24706,0.986775
24707,0.989804
24708,0.970449
24709,0.987168
24710,0.993037
24711,0.995386
24712,0.999745
24713,0.996366
24714,0.935443
24715,0.997705
24716,0.993049
24717,0.918360
24718,0.551692
24719,0.920092
24720,0.970849
24721,0.979589
24722,0.994061
24723,0.989800
24724,0.910637
24725,0.917379
24726,0.984109
24727,0.991323
24728,0.977459
24729,0.997656
24730,0.965402
24731,0.397107
24732,0.716641
24733,0.950177
24734,0.981714
24735,0.968957
24736,0.811516
24737,0.968004
24738,0.993180
24739,0.991811
24740,0.996415
24741,0.991004
24742,0.994403
24743,0.989456
24744,0.986935
24745,0.979167
24746,0.987704
24747,0.996263
24748,0.996840
24749,0.927861
24750,0.987902
24751,0.990025
24752,0.941529
24753,0.983788
24754,0.999354
24755,0.979948
24756,0.993028
24757,0.987760
24758,0.986403
24759,0.999912
24760,0.919516
24761,0.989860
24762,0.996865
24763,0.998363
24764,0.947937
24765,0.994097
24766,0.962423
24767,0.993957
24768,0.992895
24769,0.999615
24770,0.941404
24771,0.996834
24772,0.997534
24773,0.934543
24774,0.894959
24775,0.999319
24776,0.987506
24777,0.581059
24778,0.926233
24779,0.969585
24780,0.971213
24781,0.979037
24782,0.991686
24783,0.997308
24784,0.992174
24785,0.998639
24786,0.997081
24787,0.989097
24788,0.887937
24789,0.992546
24790,0.994544
24791,0.934427
24792,0.986490
24793,0.994059
24794,0.992696
24795,0.994164
24796,0.997700
24797,0.974868
24798,0.976730
24799,0.998881
24800,0.997585
24801,0.931865
24802,0.996172
24803,0.966391
24804,0.951844
24805,0.993223
24806,0.995535
24807,0.987695
24808,0.998860
24809,0.988486
24810,0.956821
24811,0.893196
24812,0.996954
24813,0.996901
24814,0.999474
24815,0.766750
24816,0.994627
24817,0.998455
24818,0.997459
24819,0.878028
24820,0.984001
24821,0.988100
24822,0.991402
24823,0.986794
24824,0.998951
24825,0.960073
24826,0.778254
24827,0.980916
24828,0.998351
24829,0.997140
24830,0.982062
24831,0.994368
24832,0.994910
24833,0.902902
24834,0.992781
24835,0.978313
24836,0.979462
24837,0.988374
24838,0.990890
24839,0.999637
24840,0.995786
24841,0.985151
24842,0.987709
24843,0.993900
24844,0.994519
24845,0.995822
24846,0.971564
24847,0.989519
24848,0.994686
24849,0.997135
24850,0.927322
24851,0.854005
24852,0.988679
24853,0.998048
24854,0.998471
24855,0.971050
24856,0.986601
24857,0.841426
24858,0.992668
24859,0.999317
24860,0.993128
24861,0.997541
24862,0.990283
24863,0.999499
24864,0.963549
24865,0.985894
24866,0.979302
24867,0.998606
24868,0.983902
24869,0.987639
24870,0.991662
24871,0.998301
24872,0.991439
24873,0.798930
24874,0.997749
24875,0.974050
24876,0.985377
24877,0.985751
24878,0.998906
24879,0.971265
24880,0.986904
24881,0.990255
24882,0.888480
24883,0.999209
24884,0.963465
24885,0.998043
24886,0.972048
24887,0.999667
24888,0.999452
24889,0.997448
24890,0.116843
24891,0.438570
24892,0.996430
24893,0.998336
24894,0.991709
24895,0.960490
24896,0.991346
24897,0.998816
24898,0.999565
24899,0.994732
24900,0.990739
24901,0.823070
24902,0.997675
24903,0.932025
24904,0.650135
24905,0.983331
24906,0.999736
24907,0.996911
24908,0.994205
24909,0.922553
24910,0.990766
24911,0.996941
24912,0.984887
24913,0.994729
24914,0.823168
24915,0.993971
24916,0.995280
24917,0.990767
24918,0.983555
24919,0.992144
24920,0.908396
24921,0.995030
24922,0.997574
24923,0.985760
24924,0.997033
24925,0.999133
24926,0.964908
24927,0.977566
24928,0.994093
24929,0.998413
24930,0.997257
24931,0.980464
24932,0.990354
24933,0.996610
24934,0.987249
24935,0.903402
24936,0.671383
24937,0.993704
24938,0.996747
24939,0.983185
24940,0.963604
24941,0.989964
24942,0.992601
24943,0.999078
24944,0.970018
24945,0.988757
24946,0.997577
24947,0.862442
24948,0.965072
24949,0.996510
24950,0.979038
24951,0.997395
24952,0.996087
24953,0.994502
24954,0.994255
24955,0.919210
24956,0.988785
24957,0.905318
24958,0.960678
24959,0.995947
24960,0.701831
24961,0.994520
24962,0.995932
24963,0.992437
24964,0.185658
24965,0.997056
24966,0.995567
24967,0.643905
24968,0.998705
24969,0.945398
24970,0.998538
24971,0.999825
24972,0.941614
24973,0.980936
24974,0.969162
24975,0.979112
24976,0.991085
24977,0.540144
24978,0.994753
24979,0.983185
24980,0.997835
24981,0.996420
24982,0.682868
24983,0.985661
24984,0.984327
24985,0.996565
24986,0.999896
24987,0.992738
24988,0.982735
24989,0.936898
24990,0.992408
24991,0.980222
24992,0.997881
24993,0.999672
24994,0.891240
24995,0.898139
24996,0.994670
24997,0.673018
24998,0.990975
24999,0.637197
25000,0.996675
25001,0.993110
25002,0.998817
25003,0.988756
25004,0.998114
25005,0.993657
25006,0.987957
25007,0.930880
25008,0.997447
25009,0.986718
25010,0.998112
25011,0.994472
25012,0.984490
25013,0.999425
25014,0.901681
25015,0.991888
25016,0.998840
25017,0.998539
25018,0.985390
25019,0.946768
25020,0.994059
25021,0.948462
25022,0.996005
25023,0.996443
25024,0.645610
25025,0.685860
25026,0.998462
25027,0.996076
25028,0.991589
25029,0.976578
25030,0.854763
25031,0.535527
25032,0.972082
25033,0.675523
25034,0.999588
25035,0.993978
25036,0.979028
25037,0.089945
25038,0.994656
25039,0.980236
25040,0.996500
25041,0.966285
25042,0.997269
25043,0.998192
25044,0.977345
25045,0.993257
25046,0.958909
25047,0.637451
25048,0.996157
25049,0.979990
25050,0.864291
25051,0.110591
25052,0.998349
25053,0.998205
25054,0.999561
25055,0.998834
25056,0.479962
25057,0.998284
25058,0.760267
25059,0.367059
25060,0.998747
25061,0.998593
25062,0.998768
25063,0.984367
25064,0.271739
25065,0.998163
25066,0.998381
25067,0.741399
25068,0.986548
25069,0.987698
25070,0.989592
25071,0.998033
25072,0.997754
25073,0.999851
25074,0.912670
25075,0.993064
25076,0.969672
25077,0.998653
25078,0.998867
25079,0.989098
25080,0.993204
25081,0.932771
25082,0.987553
25083,0.895254
25084,0.943542
25085,0.993421
25086,0.965812
25087,0.989688
25088,0.983333
25089,0.993620
25090,0.970128
25091,0.969548
25092,0.989838
25093,0.995739
25094,0.992957
25095,0.966895
25096,0.991389
25097,0.910850
25098,0.991847
25099,0.993578
25100,0.996855
25101,0.981669
25102,0.987378
25103,0.967016
25104,0.983211
25105,0.998688
25106,0.998001
25107,0.993360
25108,0.997980
25109,0.985455
25110,0.083516
25111,0.990310
25112,0.995327
25113,0.999643
25114,0.996388
25115,0.991657
25116,0.842351
25117,0.927926
25118,0.978468
25119,0.996287
25120,0.991773
25121,0.999804
25122,0.990606
25123,0.770560
25124,0.984048
25125,0.953368
25126,0.996394
25127,0.996245
25128,0.638228
25129,0.994525
25130,0.708433
25131,0.350619
25132,0.986201
25133,0.999886
25134,0.822216
25135,0.979751
25136,0.996768
25137,0.999414
25138,0.997413
25139,0.999590
25140,0.595268
25141,0.980745
25142,0.964135
25143,0.857822
25144,0.995424
25145,0.963205
25146,0.998678
25147,0.970942
25148,0.846270
25149,0.991204
25150,0.867064
25151,0.932605
25152,0.994050
25153,0.950243
25154,0.993226
25155,0.968834
25156,0.974580
25157,0.686802
25158,0.996990
25159,0.996967
25160,0.982522
25161,0.990234
25162,0.998385
25163,0.988931
25164,0.981889
25165,0.996076
25166,0.987913
25167,0.965187
25168,0.997358
25169,0.993569
25170,0.977256
25171,0.947291
25172,0.971382
25173,0.999178
25174,0.971284
25175,0.984937
25176,0.964338
25177,0.994107
25178,0.975083
25179,0.982248
25180,0.955429
25181,0.995705
25182,0.968675
25183,0.969695
25184,0.928136
25185,0.999004
25186,0.992098
25187,0.914564
25188,0.985409
25189,0.995498
25190,0.964431
25191,0.986603
25192,0.974585
25193,0.997635
25194,0.996274
25195,0.951178
25196,0.951844
25197,0.945347
25198,0.995816
25199,0.992517
25200,0.996984
25201,0.783173
25202,0.967596
25203,0.999958
25204,0.973939
25205,0.983945
25206,0.997789
25207,0.992952
25208,0.866407
25209,0.992026
25210,0.887681
25211,0.967606
25212,0.993116
25213,0.668591
25214,0.945838
25215,0.950732
25216,0.996727
25217,0.990982
25218,0.990232
25219,0.994906
25220,0.991875
25221,0.987199
25222,0.878697
25223,0.348317
25224,0.984445
25225,0.983789
25226,0.988238
25227,0.995098
25228,0.976426
25229,0.993085
25230,0.875761
25231,0.990566
25232,0.998584
25233,0.871150
25234,0.989855
25235,0.996632
25236,0.968427
25237,0.973676
25238,0.920911
25239,0.999473
25240,0.997285
25241,0.941336
25242,0.994361
25243,0.997575
25244,0.746994
25245,0.679209
25246,0.924107
25247,0.991633
25248,0.998868
25249,0.993749
25250,0.462410
25251,0.998333
25252,0.989018
25253,0.999555
25254,0.996060
25255,0.985594
25256,0.981910
25257,0.998048
25258,0.982640
25259,0.998053
25260,0.981904
25261,0.509155
25262,0.988157
25263,0.880035
25264,0.997893
25265,0.999265
25266,0.994451
25267,0.952986
25268,0.999041
25269,0.948148
25270,0.934531
25271,0.904922
25272,0.996395
25273,0.831493
25274,0.970014
25275,0.998356
25276,0.766367
25277,0.951748
25278,0.996299
25279,0.998792
25280,0.984564
25281,0.998414
25282,0.999194
25283,0.998047
25284,0.979819
25285,0.995220
25286,0.981497
25287,0.986820
25288,0.966061
25289,0.934592
25290,0.998592
25291,0.994650
25292,0.951374
25293,0.965085
25294,0.923769
25295,0.996669
25296,0.761944
25297,0.934668
25298,0.996829
25299,0.997091
25300,0.948204
25301,0.997433
25302,0.991945
25303,0.966368
25304,0.997929
25305,0.989573
25306,0.938538
25307,0.988883
25308,0.993936
25309,0.984946
25310,0.997920
25311,0.945404
25312,0.981953
25313,0.998173
25314,0.994881
25315,0.998602
25316,0.965297
25317,0.997785
25318,0.175477
25319,0.822872
25320,0.924665
25321,0.895073
25322,0.997358
25323,0.968053
25324,0.995665
25325,0.995509
25326,0.997304
25327,0.867113
25328,0.125080
25329,0.999056
25330,0.993719
25331,0.996697
25332,0.384845
25333,0.990942
25334,0.996371
25335,0.999332
25336,0.999171
25337,0.995852
25338,0.975824
25339,0.971432
25340,0.973708
25341,0.985049
25342,0.966254
25343,0.930779
25344,0.979440
25345,0.999470
25346,0.989280
25347,0.997628
25348,0.996781
25349,0.553457
25350,0.974440
25351,0.993679
25352,0.976068
25353,0.998099
25354,0.999104
25355,0.988709
25356,0.989957
25357,0.985570
25358,0.992120
25359,0.981077
25360,0.988107
25361,0.999351
25362,0.861778
25363,0.992001
25364,0.994719
25365,0.974564
25366,0.992296
25367,0.995175
25368,0.832990
25369,0.972200
25370,0.996873
25371,0.992773
25372,0.995415
25373,0.993044
25374,0.998116
25375,0.975932
25376,0.953222
25377,0.908682
25378,0.996876
25379,0.994663
25380,0.990352
25381,0.993025
25382,0.983534
25383,0.680904
25384,0.997438
25385,0.997228
25386,0.997810
25387,0.943315
25388,0.997430
25389,0.976361
25390,0.986342
25391,0.999561
25392,0.999294
25393,0.997761
25394,0.999585
25395,0.974438
25396,0.988055
25397,0.997937
25398,0.976258
25399,0.999013
25400,0.992612
25401,0.963811
25402,0.998126
25403,0.998465
25404,0.964500
25405,0.998420
25406,0.995275
25407,0.998651
25408,0.999558
25409,0.895807
25410,0.997280
25411,0.350827
25412,0.986248
25413,0.981315
25414,0.971565
25415,0.999842
25416,0.994899
25417,0.995908
25418,0.992257
25419,0.945514
25420,0.997719
25421,0.620710
25422,0.998561
25423,0.993957
25424,0.996042
25425,0.918695
25426,0.979597
25427,0.936697
25428,0.992919
25429,0.043584
25430,0.997029
25431,0.975001
25432,0.996633
25433,0.994571
25434,0.952452
25435,0.997317
25436,0.993934
25437,0.997836
25438,0.988901
25439,0.991000
25440,0.997223
25441,0.868085
25442,0.995683
25443,0.998229
25444,0.693842
25445,0.980976
25446,0.996680
25447,0.998453
25448,0.986553
25449,0.972099
25450,0.992991
25451,0.993931
25452,0.992873
25453,0.986696
25454,0.986068
25455,0.986345
25456,0.999530
25457,0.804189
25458,0.981285
25459,0.997878
25460,0.998747
25461,0.611129
25462,0.964225
25463,0.998695
25464,0.997648
25465,0.996973
25466,0.955612
25467,0.994784
25468,0.985154
25469,0.470619
25470,0.952407
25471,0.975246
25472,0.995214
25473,0.948511
25474,0.990123
25475,0.820306
25476,0.999590
25477,0.902086
25478,0.998095
25479,0.971527
25480,0.995906
25481,0.976579
25482,0.997898
25483,0.983179
25484,0.864236
25485,0.998022
25486,0.999439
25487,0.996334
25488,0.995370
25489,0.640043
25490,0.964941
25491,0.986901
25492,0.872554
25493,0.981738
25494,0.990164
25495,0.999307
25496,0.999120
25497,0.987813
25498,0.550928
25499,0.994442
25500,0.906098
25501,0.390394
25502,0.961829
25503,0.581490
25504,0.918785
25505,0.928904
25506,0.996936
25507,0.993679
25508,0.990601
25509,0.998729
25510,0.839754
25511,0.997948
25512,0.996130
25513,0.986035
25514,0.987750
25515,0.980530
25516,0.995220
25517,0.954874
25518,0.995359
25519,0.998193
25520,0.999001
25521,0.903349
25522,0.991196
25523,0.987960
25524,0.970051
25525,0.798632
25526,0.938461
25527,0.993646
25528,0.951708
25529,0.999614
25530,0.988546
25531,0.961682
25532,0.983684
25533,0.991318
25534,0.725779
25535,0.880639
25536,0.993784
25537,0.997295
25538,0.974798
25539,0.498033
25540,0.986212
25541,0.996038
25542,0.994327
25543,0.993224
25544,0.992503
25545,0.829878
25546,0.994504
25547,0.991835
25548,0.996366
25549,0.975948
25550,0.731461
25551,0.994047
25552,0.995834
25553,0.986360
25554,0.823017
25555,0.990064
25556,0.984179
25557,0.998569
25558,0.995209
25559,0.290281
25560,0.851097
25561,0.988037
25562,0.980765
25563,0.989153
25564,0.997673
25565,0.994016
25566,0.984030
25567,0.997059
25568,0.989814
25569,0.996978
25570,0.970890
25571,0.997610
25572,0.979750
25573,0.616944
25574,0.999234
25575,0.795457
25576,0.976786
25577,0.994678
25578,0.687003
25579,0.986301
25580,0.989982
25581,0.990879
25582,0.848061
25583,0.229364
25584,0.987642
25585,0.937262
25586,0.992930
25587,0.995713
25588,0.997568
25589,0.989375
25590,0.985929
25591,0.989313
25592,0.986860
25593,0.996568
25594,0.977656
25595,0.799395
25596,0.987238
25597,0.996583
25598,0.999145
25599,0.980302
25600,0.705104
25601,0.931792
25602,0.888571
25603,0.995821
25604,0.996173
25605,0.993421
25606,0.504090
25607,0.997495
25608,0.999088
25609,0.994228
25610,0.993056
25611,0.994410
25612,0.992643
25613,0.982908
25614,0.999532
25615,0.993709
25616,0.947201
25617,0.995331
25618,0.983222
25619,0.941144
25620,0.987709
25621,0.984866
25622,0.999058
25623,0.785028
25624,0.918575
25625,0.999838
25626,0.997629
25627,0.407501
25628,0.995980
25629,0.998028
25630,0.994014
25631,0.644228
25632,0.983445
25633,0.993323
25634,0.996059
25635,0.947939
25636,0.970956
25637,0.997681
25638,0.971051
25639,0.999177
25640,0.996475
25641,0.987306
25642,0.996209
25643,0.994007
25644,0.986053
25645,0.995991
25646,0.872983
25647,0.988673
25648,0.998584
25649,0.995783
25650,0.967964
25651,0.993695
25652,0.923412
25653,0.987980
25654,0.995086
25655,0.999071
25656,0.997221
25657,0.891338
25658,0.974916
25659,0.996755
25660,0.997937
25661,0.996757
25662,0.990145
25663,0.986072
25664,0.997908
25665,0.977440
25666,0.975756
25667,0.997118
25668,0.988132
25669,0.994665
25670,0.995165
25671,0.246814
25672,0.995588
25673,0.974793
25674,0.995789
25675,0.996369
25676,0.979741
25677,0.997386
25678,0.992573
25679,0.995003
25680,0.940053
25681,0.996903
25682,0.979777
25683,0.997467
25684,0.818094
25685,0.988225
25686,0.998796
25687,0.999540
25688,0.644773
25689,0.950338
25690,0.993590
25691,0.998177
25692,0.990853
25693,0.607575
25694,0.964975
25695,0.997971
25696,0.999820
25697,0.990626
25698,0.998548
25699,0.994263
25700,0.981914
25701,0.775866
25702,0.984650
25703,0.983032
25704,0.994838
25705,0.982950
25706,0.980323
25707,0.994084
25708,0.891185
25709,0.455696
25710,0.988352
25711,0.997610
25712,0.994341
25713,0.830919
25714,0.985013
25715,0.996836
25716,0.839905
25717,0.915503
25718,0.849881
25719,0.775911
25720,0.979478
25721,0.996066
25722,0.034274
25723,0.987606
25724,0.999647
25725,0.983314
25726,0.990124
25727,0.993205
25728,0.993540
25729,0.903127
25730,0.987215
25731,0.989509
25732,0.977645
25733,0.989040
25734,0.985897
25735,0.987802
25736,0.989615
25737,0.964669
25738,0.996515
25739,0.990891
25740,0.997543
25741,0.990940
25742,0.997480
25743,0.991196
25744,0.999458
25745,0.995186
25746,0.494952
25747,0.991753
25748,0.992461
25749,0.999812
25750,0.993352
25751,0.975661
25752,0.999306
25753,0.962446
25754,0.981463
25755,0.992603
25756,0.984658
25757,0.938568
25758,0.942482
25759,0.978462
25760,0.995277
25761,0.991227
25762,0.985443
25763,0.997380
25764,0.965294
25765,0.983327
25766,0.644202
25767,0.995558
25768,0.707411
25769,0.988370
25770,0.995707
25771,0.994375
25772,0.975476
25773,0.991418
25774,0.999894
25775,0.995452
25776,0.997842
25777,0.973928
